"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7222","test_turnlamp_triggered_synchronflash[9]","tests.turnlamp","Wed Aug 27 06:47:47 UTC 2025","passed","Wed Aug 27 06:47:55 UTC 2025","","test_synchron_flash","",""
"
    The test is similar `test_turnlamp_synchronflash` but instead of capturing via the ports,
    we directly use controldesk to record all relevant signals, regardles of the openta port.
    ","0","test_turnlamp_synchronflash_with_controldesk_recorder[11]","tests.turnlamp","Wed Aug 27 06:51:14 UTC 2025","skipped","Wed Aug 27 06:51:14 UTC 2025","","test_synchron_flash_multiport","",""
"","3224","test_turnlamp_synchronflash[12]","tests.turnlamp","Wed Aug 27 06:51:04 UTC 2025","failed","Wed Aug 27 06:51:07 UTC 2025","","test_synchron_flash_multiport","",""
"","7250","test_turnlamp_triggered_mf4file[10]","tests.turnlamp","Wed Aug 27 06:49:00 UTC 2025","passed","Wed Aug 27 06:49:07 UTC 2025","","test_synchron_flash","",""
"","3228","test_turnlamp_synchronflash[7]","tests.turnlamp","Wed Aug 27 06:47:09 UTC 2025","failed","Wed Aug 27 06:47:13 UTC 2025","","test_synchron_flash","",""
"","3219","test_turnlamp_synchronflash[7]","tests.turnlamp","Wed Aug 27 06:50:48 UTC 2025","failed","Wed Aug 27 06:50:51 UTC 2025","","test_synchron_flash_multiport","",""
"","3226","test_turnlamp_synchronflash[11]","tests.turnlamp","Wed Aug 27 06:51:01 UTC 2025","failed","Wed Aug 27 06:51:04 UTC 2025","","test_synchron_flash_multiport","",""
"","7223","test_turnlamp_triggered_synchronflash[8]","tests.turnlamp","Wed Aug 27 06:47:40 UTC 2025","passed","Wed Aug 27 06:47:47 UTC 2025","","test_synchron_flash","",""
"","3232","test_turnlamp_synchronflash[9]","tests.turnlamp","Wed Aug 27 06:47:16 UTC 2025","passed","Wed Aug 27 06:47:19 UTC 2025","","test_synchron_flash","",""
"","3294","test_turnlamp_synchronflash[10]","tests.turnlamp","Wed Aug 27 06:47:19 UTC 2025","failed","Wed Aug 27 06:47:22 UTC 2025","","test_synchron_flash","",""
"
    Direct usage of capture instance instead of using it as contextmanager using 'with' statement.
    ","7226","test_turnlamp_synchronflash_alternative[9]","tests.turnlamp","Wed Aug 27 06:49:58 UTC 2025","passed","Wed Aug 27 06:50:05 UTC 2025","","test_synchron_flash","",""
"","3214","test_turnlamp_synchronflash[14]","tests.turnlamp","Wed Aug 27 06:51:10 UTC 2025","passed","Wed Aug 27 06:51:14 UTC 2025","","test_synchron_flash_multiport","",""
"
    Direct usage of capture instance instead of using it as contextmanager using 'with' statement.
    ","7223","test_turnlamp_synchronflash_alternative[11]","tests.turnlamp","Wed Aug 27 06:50:12 UTC 2025","passed","Wed Aug 27 06:50:20 UTC 2025","","test_synchron_flash","",""
"","7221","test_turnlamp_triggered_synchronflash[13]","tests.turnlamp","Wed Aug 27 06:48:16 UTC 2025","passed","Wed Aug 27 06:48:23 UTC 2025","","test_synchron_flash","",""
"","7234","test_turnlamp_triggered_synchronflash[7]","tests.turnlamp","Wed Aug 27 06:47:33 UTC 2025","failed","Wed Aug 27 06:47:40 UTC 2025","","test_synchron_flash","",""
"
    The test is similar `test_turnlamp_synchronflash` but instead of capturing via the ports,
    we directly use controldesk to record all relevant signals, regardles of the openta port.
    ","0","test_turnlamp_synchronflash_with_controldesk_recorder[10]","tests.turnlamp","Wed Aug 27 06:51:14 UTC 2025","skipped","Wed Aug 27 06:51:14 UTC 2025","","test_synchron_flash_multiport","",""
"","7326","test_turnlamp_triggered_mf4file[6]","tests.turnlamp","Wed Aug 27 06:48:31 UTC 2025","failed","Wed Aug 27 06:48:38 UTC 2025","","test_synchron_flash","",""
"","7220","test_turnlamp_triggered_synchronflash[14]","tests.turnlamp","Wed Aug 27 06:48:23 UTC 2025","passed","Wed Aug 27 06:48:31 UTC 2025","","test_synchron_flash","",""
"","7224","test_turnlamp_triggered_synchronflash[10]","tests.turnlamp","Wed Aug 27 06:47:55 UTC 2025","passed","Wed Aug 27 06:48:02 UTC 2025","","test_synchron_flash","",""
"","3222","test_turnlamp_synchronflash[8]","tests.turnlamp","Wed Aug 27 06:50:51 UTC 2025","passed","Wed Aug 27 06:50:54 UTC 2025","","test_synchron_flash_multiport","",""
"
    The test is similar `test_turnlamp_synchronflash` but instead of capturing via the ports,
    we directly use controldesk to record all relevant signals, regardles of the openta port.
    ","0","test_turnlamp_synchronflash_with_controldesk_recorder[9]","tests.turnlamp","Wed Aug 27 06:51:14 UTC 2025","skipped","Wed Aug 27 06:51:14 UTC 2025","","test_synchron_flash_multiport","",""
"
    The test is similar `test_turnlamp_synchronflash` but instead of capturing via the ports,
    we directly use controldesk to record all relevant signals, regardles of the openta port.
    ","0","test_turnlamp_synchronflash_with_controldesk_recorder[14]","tests.turnlamp","Wed Aug 27 06:51:14 UTC 2025","skipped","Wed Aug 27 06:51:14 UTC 2025","","test_synchron_flash_multiport","",""
"
    Direct usage of capture instance instead of using it as contextmanager using 'with' statement.
    ","7221","test_turnlamp_synchronflash_alternative[13]","tests.turnlamp","Wed Aug 27 06:50:27 UTC 2025","passed","Wed Aug 27 06:50:34 UTC 2025","","test_synchron_flash","",""
"
    The test is similar `test_turnlamp_synchronflash` but instead of capturing via the ports,
    we directly use controldesk to record all relevant signals, regardles of the openta port.
    ","1","test_turnlamp_synchronflash_with_controldesk_recorder[7]","tests.turnlamp","Wed Aug 27 06:51:14 UTC 2025","skipped","Wed Aug 27 06:51:14 UTC 2025","","test_synchron_flash_multiport","",""
"","3315","test_turnlamp_synchronflash[13]","tests.turnlamp","Wed Aug 27 06:51:07 UTC 2025","passed","Wed Aug 27 06:51:10 UTC 2025","","test_synchron_flash_multiport","",""
"","3231","test_turnlamp_synchronflash[11]","tests.turnlamp","Wed Aug 27 06:47:22 UTC 2025","passed","Wed Aug 27 06:47:26 UTC 2025","","test_synchron_flash","",""
"","3298","test_turnlamp_synchronflash[6]","tests.turnlamp","Wed Aug 27 06:50:44 UTC 2025","failed","Wed Aug 27 06:50:48 UTC 2025","","test_synchron_flash_multiport","",""
"
    Direct usage of capture instance instead of using it as contextmanager using 'with' statement.
    ","7211","test_turnlamp_synchronflash_alternative[6]","tests.turnlamp","Wed Aug 27 06:49:36 UTC 2025","failed","Wed Aug 27 06:49:43 UTC 2025","","test_synchron_flash","",""
"","7261","test_turnlamp_triggered_synchronflash[6]","tests.turnlamp","Wed Aug 27 06:47:26 UTC 2025","failed","Wed Aug 27 06:47:33 UTC 2025","","test_synchron_flash","",""
"","7271","test_turnlamp_triggered_mf4file[12]","tests.turnlamp","Wed Aug 27 06:49:14 UTC 2025","passed","Wed Aug 27 06:49:22 UTC 2025","","test_synchron_flash","",""
