"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7325","test_turnlamp_triggered_synchronflash[6]","tests.turnlamp","Mon Aug 25 11:47:12 UTC 2025","failed","Mon Aug 25 11:47:20 UTC 2025","","test_synchron_flash","",""
"","3291","test_turnlamp_synchronflash[12]","tests.turnlamp","Mon Aug 25 11:50:51 UTC 2025","passed","Mon Aug 25 11:50:54 UTC 2025","","test_synchron_flash_multiport","",""
"","7222","test_turnlamp_triggered_synchronflash[13]","tests.turnlamp","Mon Aug 25 11:48:03 UTC 2025","passed","Mon Aug 25 11:48:10 UTC 2025","","test_synchron_flash","",""
"","7380","test_turnlamp_triggered_mf4file[6]","tests.turnlamp","Mon Aug 25 11:48:17 UTC 2025","failed","Mon Aug 25 11:48:25 UTC 2025","","test_synchron_flash","",""
"
    Direct usage of capture instance instead of using it as contextmanager using 'with' statement.
    ","7223","test_turnlamp_synchronflash_alternative[9]","tests.turnlamp","Mon Aug 25 11:49:45 UTC 2025","passed","Mon Aug 25 11:49:52 UTC 2025","","test_synchron_flash","",""
"","7222","test_turnlamp_triggered_synchronflash[11]","tests.turnlamp","Mon Aug 25 11:47:48 UTC 2025","passed","Mon Aug 25 11:47:56 UTC 2025","","test_synchron_flash","",""
"
    The test is similar `test_turnlamp_synchronflash` but instead of capturing via the ports,
    we directly use controldesk to record all relevant signals, regardles of the openta port.
    ","0","test_turnlamp_synchronflash_with_controldesk_recorder[9]","tests.turnlamp","Mon Aug 25 11:51:00 UTC 2025","skipped","Mon Aug 25 11:51:00 UTC 2025","","test_synchron_flash_multiport","",""
"","7274","test_turnlamp_triggered_mf4file[11]","tests.turnlamp","Mon Aug 25 11:48:54 UTC 2025","passed","Mon Aug 25 11:49:01 UTC 2025","","test_synchron_flash","",""
"","7247","test_turnlamp_triggered_mf4file[7]","tests.turnlamp","Mon Aug 25 11:48:25 UTC 2025","failed","Mon Aug 25 11:48:32 UTC 2025","","test_synchron_flash","",""
"
    The test is similar `test_turnlamp_synchronflash` but instead of capturing via the ports,
    we directly use controldesk to record all relevant signals, regardles of the openta port.
    ","1","test_turnlamp_synchronflash_with_controldesk_recorder[12]","tests.turnlamp","Mon Aug 25 11:51:00 UTC 2025","skipped","Mon Aug 25 11:51:00 UTC 2025","","test_synchron_flash_multiport","",""
"
    Direct usage of capture instance instead of using it as contextmanager using 'with' statement.
    ","7225","test_turnlamp_synchronflash_alternative[12]","tests.turnlamp","Mon Aug 25 11:50:06 UTC 2025","passed","Mon Aug 25 11:50:14 UTC 2025","","test_synchron_flash","",""
"","3230","test_turnlamp_synchronflash[7]","tests.turnlamp","Mon Aug 25 11:46:56 UTC 2025","failed","Mon Aug 25 11:46:59 UTC 2025","","test_synchron_flash","",""
"","3231","test_turnlamp_synchronflash[9]","tests.turnlamp","Mon Aug 25 11:47:02 UTC 2025","passed","Mon Aug 25 11:47:06 UTC 2025","","test_synchron_flash","",""
"","3232","test_turnlamp_synchronflash[8]","tests.turnlamp","Mon Aug 25 11:46:59 UTC 2025","failed","Mon Aug 25 11:47:02 UTC 2025","","test_synchron_flash","",""
"","3229","test_turnlamp_synchronflash_mf4[10]","tests.turnlamp","Mon Aug 25 11:50:28 UTC 2025","passed","Mon Aug 25 11:50:31 UTC 2025","","test_synchron_flash_multiport","",""
"
    Direct usage of capture instance instead of using it as contextmanager using 'with' statement.
    ","7220","test_turnlamp_synchronflash_alternative[13]","tests.turnlamp","Mon Aug 25 11:50:14 UTC 2025","passed","Mon Aug 25 11:50:21 UTC 2025","","test_synchron_flash","",""
"","3212","test_turnlamp_synchronflash[9]","tests.turnlamp","Mon Aug 25 11:50:41 UTC 2025","passed","Mon Aug 25 11:50:44 UTC 2025","","test_synchron_flash_multiport","",""
"","7250","test_turnlamp_triggered_mf4file[13]","tests.turnlamp","Mon Aug 25 11:49:08 UTC 2025","passed","Mon Aug 25 11:49:16 UTC 2025","","test_synchron_flash","",""
"
    The test is similar `test_turnlamp_synchronflash` but instead of capturing via the ports,
    we directly use controldesk to record all relevant signals, regardles of the openta port.
    ","0","test_turnlamp_synchronflash_with_controldesk_recorder[13]","tests.turnlamp","Mon Aug 25 11:51:00 UTC 2025","skipped","Mon Aug 25 11:51:00 UTC 2025","","test_synchron_flash_multiport","",""
"","7253","test_turnlamp_triggered_mf4file[9]","tests.turnlamp","Mon Aug 25 11:48:39 UTC 2025","passed","Mon Aug 25 11:48:47 UTC 2025","","test_synchron_flash","",""
"","3226","test_turnlamp_synchronflash[8]","tests.turnlamp","Mon Aug 25 11:50:38 UTC 2025","passed","Mon Aug 25 11:50:41 UTC 2025","","test_synchron_flash_multiport","",""
"","3215","test_turnlamp_synchronflash[11]","tests.turnlamp","Mon Aug 25 11:50:47 UTC 2025","passed","Mon Aug 25 11:50:51 UTC 2025","","test_synchron_flash_multiport","",""
"","3229","test_turnlamp_synchronflash[10]","tests.turnlamp","Mon Aug 25 11:47:06 UTC 2025","passed","Mon Aug 25 11:47:09 UTC 2025","","test_synchron_flash","",""
